,State Name,County,Year,Population,FIPS,State Abbr,_merge
44431,Pennsylvania,Beaver County,2011.0,170310,42007,PA,both
44432,Pennsylvania,Beaver County,2012.0,170056,42007,PA,both
44433,Pennsylvania,Beaver County,2013.0,169726,42007,PA,both
44434,Pennsylvania,Beaver County,2014.0,168977,42007,PA,both
44435,Pennsylvania,Beaver County,2015.0,168241,42007,PA,both
44436,Pennsylvania,Beaver County,2016.0,166758,42007,PA,both
44437,Pennsylvania,Beaver County,2017.0,165654,42007,PA,both
44438,Pennsylvania,Beaver County,2018.0,164582,42007,PA,both
44439,Pennsylvania,Beaver County,2019.0,163929,42007,PA,both
44440,Pennsylvania,Bedford County,2000.0,49928,42009,PA,both
44441,Pennsylvania,Bedford County,2001.0,49778,42009,PA,both
44442,Pennsylvania,Bedford County,2002.0,49742,42009,PA,both
44443,Pennsylvania,Bedford County,2003.0,49812,42009,PA,both
44444,Pennsylvania,Bedford County,2004.0,49829,42009,PA,both
44445,Pennsylvania,Bedford County,2005.0,49691,42009,PA,both
44446,Pennsylvania,Bedford County,2006.0,49871,42009,PA,both
44447,Pennsylvania,Bedford County,2007.0,49889,42009,PA,both
44448,Pennsylvania,Bedford County,2008.0,50052,42009,PA,both
44449,Pennsylvania,Bedford County,2009.0,49889,42009,PA,both
44450,Pennsylvania,Bedford County,2010.0,49699,42009,PA,both
44451,Pennsylvania,Bedford County,2011.0,49627,42009,PA,both
44452,Pennsylvania,Bedford County,2012.0,49592,42009,PA,both
44453,Pennsylvania,Bedford County,2013.0,49318,42009,PA,both
44454,Pennsylvania,Bedford County,2014.0,49131,42009,PA,both
44455,Pennsylvania,Bedford County,2015.0,48748,42009,PA,both
44456,Pennsylvania,Bedford County,2016.0,48601,42009,PA,both
44457,Pennsylvania,Bedford County,2017.0,48356,42009,PA,both
44458,Pennsylvania,Bedford County,2018.0,48094,42009,PA,both
44459,Pennsylvania,Bedford County,2019.0,47888,42009,PA,both
44460,Pennsylvania,Berks County,2000.0,374546,42011,PA,both
44461,Pennsylvania,Berks County,2001.0,377487,42011,PA,both
44462,Pennsylvania,Berks County,2002.0,381338,42011,PA,both
44463,Pennsylvania,Berks County,2003.0,385846,42011,PA,both
44464,Pennsylvania,Berks County,2004.0,390848,42011,PA,both
44465,Pennsylvania,Berks County,2005.0,395933,42011,PA,both
44466,Pennsylvania,Berks County,2006.0,401834,42011,PA,both
44467,Pennsylvania,Berks County,2007.0,405223,42011,PA,both
44468,Pennsylvania,Berks County,2008.0,407737,42011,PA,both
44469,Pennsylvania,Berks County,2009.0,409904,42011,PA,both
44470,Pennsylvania,Berks County,2010.0,412039,42011,PA,both
44471,Pennsylvania,Berks County,2011.0,413008,42011,PA,both
44472,Pennsylvania,Berks County,2012.0,413518,42011,PA,both
44473,Pennsylvania,Berks County,2013.0,413915,42011,PA,both
44474,Pennsylvania,Berks County,2014.0,414559,42011,PA,both
44475,Pennsylvania,Berks County,2015.0,415138,42011,PA,both
44476,Pennsylvania,Berks County,2016.0,415784,42011,PA,both
44477,Pennsylvania,Berks County,2017.0,417511,42011,PA,both
44478,Pennsylvania,Berks County,2018.0,420529,42011,PA,both
44479,Pennsylvania,Berks County,2019.0,421164,42011,PA,both
44480,Pennsylvania,Blair County,2000.0,128981,42013,PA,both
44481,Pennsylvania,Blair County,2001.0,128471,42013,PA,both
44482,Pennsylvania,Blair County,2002.0,127631,42013,PA,both
44483,Pennsylvania,Blair County,2003.0,127353,42013,PA,both
44484,Pennsylvania,Blair County,2004.0,127194,42013,PA,both
44485,Pennsylvania,Blair County,2005.0,126730,42013,PA,both
44486,Pennsylvania,Blair County,2006.0,127002,42013,PA,both
44487,Pennsylvania,Blair County,2007.0,127048,42013,PA,both
44488,Pennsylvania,Blair County,2008.0,127112,42013,PA,both
44489,Pennsylvania,Blair County,2009.0,127161,42013,PA,both
44490,Pennsylvania,Blair County,2010.0,127045,42013,PA,both
44491,Pennsylvania,Blair County,2011.0,126970,42013,PA,both
44492,Pennsylvania,Blair County,2012.0,126544,42013,PA,both
44493,Pennsylvania,Blair County,2013.0,125836,42013,PA,both
44494,Pennsylvania,Blair County,2014.0,125274,42013,PA,both
44495,Pennsylvania,Blair County,2015.0,124596,42013,PA,both
44496,Pennsylvania,Blair County,2016.0,123708,42013,PA,both
44497,Pennsylvania,Blair County,2017.0,123147,42013,PA,both
44498,Pennsylvania,Blair County,2018.0,122503,42013,PA,both
44499,Pennsylvania,Blair County,2019.0,121829,42013,PA,both
44500,Pennsylvania,Bradford County,2000.0,62756,42015,PA,both
44501,Pennsylvania,Bradford County,2001.0,62616,42015,PA,both
44502,Pennsylvania,Bradford County,2002.0,62585,42015,PA,both
44503,Pennsylvania,Bradford County,2003.0,62388,42015,PA,both
44504,Pennsylvania,Bradford County,2004.0,62386,42015,PA,both
44505,Pennsylvania,Bradford County,2005.0,62501,42015,PA,both
44506,Pennsylvania,Bradford County,2006.0,62345,42015,PA,both
44507,Pennsylvania,Bradford County,2007.0,62343,42015,PA,both
44508,Pennsylvania,Bradford County,2008.0,62318,42015,PA,both
44509,Pennsylvania,Bradford County,2009.0,62418,42015,PA,both
44510,Pennsylvania,Bradford County,2010.0,62731,42015,PA,both
44511,Pennsylvania,Bradford County,2011.0,63109,42015,PA,both
44512,Pennsylvania,Bradford County,2012.0,63000,42015,PA,both
44513,Pennsylvania,Bradford County,2013.0,62510,42015,PA,both
44514,Pennsylvania,Bradford County,2014.0,61947,42015,PA,both
44515,Pennsylvania,Bradford County,2015.0,61644,42015,PA,both
44516,Pennsylvania,Bradford County,2016.0,61092,42015,PA,both
44517,Pennsylvania,Bradford County,2017.0,60963,42015,PA,both
44518,Pennsylvania,Bradford County,2018.0,60794,42015,PA,both
44519,Pennsylvania,Bradford County,2019.0,60323,42015,PA,both
44520,Pennsylvania,Bucks County,2000.0,599085,42017,PA,both
44521,Pennsylvania,Bucks County,2001.0,602883,42017,PA,both
44522,Pennsylvania,Bucks County,2002.0,607157,42017,PA,both
44523,Pennsylvania,Bucks County,2003.0,610174,42017,PA,both
44524,Pennsylvania,Bucks County,2004.0,613763,42017,PA,both
44525,Pennsylvania,Bucks County,2005.0,616302,42017,PA,both
44526,Pennsylvania,Bucks County,2006.0,619544,42017,PA,both
44527,Pennsylvania,Bucks County,2007.0,621336,42017,PA,both
44528,Pennsylvania,Bucks County,2008.0,623297,42017,PA,both
44529,Pennsylvania,Bucks County,2009.0,624648,42017,PA,both
44530,Pennsylvania,Bucks County,2010.0,625385,42017,PA,both
44531,Pennsylvania,Bucks County,2011.0,625938,42017,PA,both
44532,Pennsylvania,Bucks County,2012.0,625346,42017,PA,both
44533,Pennsylvania,Bucks County,2013.0,625012,42017,PA,both
44534,Pennsylvania,Bucks County,2014.0,625253,42017,PA,both
44535,Pennsylvania,Bucks County,2015.0,625276,42017,PA,both
44536,Pennsylvania,Bucks County,2016.0,625861,42017,PA,both
44537,Pennsylvania,Bucks County,2017.0,626811,42017,PA,both
44538,Pennsylvania,Bucks County,2018.0,627812,42017,PA,both
44539,Pennsylvania,Bucks County,2019.0,628270,42017,PA,both
44540,Pennsylvania,Butler County,2000.0,174444,42019,PA,both
44541,Pennsylvania,Butler County,2001.0,175621,42019,PA,both
44542,Pennsylvania,Butler County,2002.0,177146,42019,PA,both
44543,Pennsylvania,Butler County,2003.0,178289,42019,PA,both
44544,Pennsylvania,Butler County,2004.0,178912,42019,PA,both
44545,Pennsylvania,Butler County,2005.0,179522,42019,PA,both
44546,Pennsylvania,Butler County,2006.0,181009,42019,PA,both
44547,Pennsylvania,Butler County,2007.0,181690,42019,PA,both
44548,Pennsylvania,Butler County,2008.0,182673,42019,PA,both
44549,Pennsylvania,Butler County,2009.0,183337,42019,PA,both
44550,Pennsylvania,Butler County,2010.0,184115,42019,PA,both
44551,Pennsylvania,Butler County,2011.0,184687,42019,PA,both
44552,Pennsylvania,Butler County,2012.0,184929,42019,PA,both
44553,Pennsylvania,Butler County,2013.0,185103,42019,PA,both
44554,Pennsylvania,Butler County,2014.0,185778,42019,PA,both
44555,Pennsylvania,Butler County,2015.0,185936,42019,PA,both
44556,Pennsylvania,Butler County,2016.0,186240,42019,PA,both
44557,Pennsylvania,Butler County,2017.0,186828,42019,PA,both
44558,Pennsylvania,Butler County,2018.0,187638,42019,PA,both
44559,Pennsylvania,Butler County,2019.0,187853,42019,PA,both
44560,Pennsylvania,Cambria County,2000.0,152107,42021,PA,both
44561,Pennsylvania,Cambria County,2001.0,150902,42021,PA,both
44562,Pennsylvania,Cambria County,2002.0,149831,42021,PA,both
44563,Pennsylvania,Cambria County,2003.0,148836,42021,PA,both
44564,Pennsylvania,Cambria County,2004.0,147886,42021,PA,both
44565,Pennsylvania,Cambria County,2005.0,146975,42021,PA,both
44566,Pennsylvania,Cambria County,2006.0,146093,42021,PA,both
44567,Pennsylvania,Cambria County,2007.0,145283,42021,PA,both
44568,Pennsylvania,Cambria County,2008.0,144646,42021,PA,both
44569,Pennsylvania,Cambria County,2009.0,144186,42021,PA,both
44570,Pennsylvania,Cambria County,2010.0,143461,42021,PA,both
44571,Pennsylvania,Cambria County,2011.0,142579,42021,PA,both
44572,Pennsylvania,Cambria County,2012.0,141536,42021,PA,both
44573,Pennsylvania,Cambria County,2013.0,138826,42021,PA,both
44574,Pennsylvania,Cambria County,2014.0,137537,42021,PA,both
44575,Pennsylvania,Cambria County,2015.0,136028,42021,PA,both
44576,Pennsylvania,Cambria County,2016.0,134414,42021,PA,both
44577,Pennsylvania,Cambria County,2017.0,132960,42021,PA,both
44578,Pennsylvania,Cambria County,2018.0,131449,42021,PA,both
44579,Pennsylvania,Cambria County,2019.0,130192,42021,PA,both
44580,Pennsylvania,Cameron County,2000.0,5930,42023,PA,both
44581,Pennsylvania,Cameron County,2001.0,5875,42023,PA,both
44582,Pennsylvania,Cameron County,2002.0,5775,42023,PA,both
44583,Pennsylvania,Cameron County,2003.0,5702,42023,PA,both
44584,Pennsylvania,Cameron County,2004.0,5535,42023,PA,both
44585,Pennsylvania,Cameron County,2005.0,5431,42023,PA,both
44586,Pennsylvania,Cameron County,2006.0,5341,42023,PA,both
44587,Pennsylvania,Cameron County,2007.0,5274,42023,PA,both
44588,Pennsylvania,Cameron County,2008.0,5186,42023,PA,both
44589,Pennsylvania,Cameron County,2009.0,5106,42023,PA,both
44590,Pennsylvania,Cameron County,2010.0,5081,42023,PA,both
44591,Pennsylvania,Cameron County,2011.0,5013,42023,PA,both
44592,Pennsylvania,Cameron County,2012.0,4974,42023,PA,both
44593,Pennsylvania,Cameron County,2013.0,4927,42023,PA,both
44594,Pennsylvania,Cameron County,2014.0,4831,42023,PA,both
44595,Pennsylvania,Cameron County,2015.0,4776,42023,PA,both
44596,Pennsylvania,Cameron County,2016.0,4710,42023,PA,both
44597,Pennsylvania,Cameron County,2017.0,4619,42023,PA,both
44598,Pennsylvania,Cameron County,2018.0,4501,42023,PA,both
44599,Pennsylvania,Cameron County,2019.0,4447,42023,PA,both
44600,Pennsylvania,Carbon County,2000.0,58807,42025,PA,both
44601,Pennsylvania,Carbon County,2001.0,59318,42025,PA,both
44602,Pennsylvania,Carbon County,2002.0,59820,42025,PA,both
44603,Pennsylvania,Carbon County,2003.0,60452,42025,PA,both
44604,Pennsylvania,Carbon County,2004.0,61274,42025,PA,both
44605,Pennsylvania,Carbon County,2005.0,62358,42025,PA,both
44606,Pennsylvania,Carbon County,2006.0,63105,42025,PA,both
44607,Pennsylvania,Carbon County,2007.0,64339,42025,PA,both
44608,Pennsylvania,Carbon County,2008.0,64947,42025,PA,both
44609,Pennsylvania,Carbon County,2009.0,65204,42025,PA,both
44610,Pennsylvania,Carbon County,2010.0,65248,42025,PA,both
44611,Pennsylvania,Carbon County,2011.0,65086,42025,PA,both
44612,Pennsylvania,Carbon County,2012.0,64800,42025,PA,both
44613,Pennsylvania,Carbon County,2013.0,64538,42025,PA,both
44614,Pennsylvania,Carbon County,2014.0,64255,42025,PA,both
44615,Pennsylvania,Carbon County,2015.0,63753,42025,PA,both
44616,Pennsylvania,Carbon County,2016.0,63499,42025,PA,both
44617,Pennsylvania,Carbon County,2017.0,63828,42025,PA,both
44618,Pennsylvania,Carbon County,2018.0,64175,42025,PA,both
44619,Pennsylvania,Carbon County,2019.0,64182,42025,PA,both
44620,Pennsylvania,Centre County,2000.0,135965,42027,PA,both
44621,Pennsylvania,Centre County,2001.0,137620,42027,PA,both
44622,Pennsylvania,Centre County,2002.0,140821,42027,PA,both
44623,Pennsylvania,Centre County,2003.0,142926,42027,PA,both
44624,Pennsylvania,Centre County,2004.0,144238,42027,PA,both
44625,Pennsylvania,Centre County,2005.0,145543,42027,PA,both
44626,Pennsylvania,Centre County,2006.0,148734,42027,PA,both
44627,Pennsylvania,Centre County,2007.0,149498,42027,PA,both
44628,Pennsylvania,Centre County,2008.0,151645,42027,PA,both
44629,Pennsylvania,Centre County,2009.0,153052,42027,PA,both
44630,Pennsylvania,Centre County,2010.0,154230,42027,PA,both
44631,Pennsylvania,Centre County,2011.0,155067,42027,PA,both
44632,Pennsylvania,Centre County,2012.0,155826,42027,PA,both
44633,Pennsylvania,Centre County,2013.0,158231,42027,PA,both
44634,Pennsylvania,Centre County,2014.0,159653,42027,PA,both
44635,Pennsylvania,Centre County,2015.0,160466,42027,PA,both
44636,Pennsylvania,Centre County,2016.0,162034,42027,PA,both
44637,Pennsylvania,Centre County,2017.0,162316,42027,PA,both
44638,Pennsylvania,Centre County,2018.0,162601,42027,PA,both
44639,Pennsylvania,Centre County,2019.0,162385,42027,PA,both
44640,Pennsylvania,Chester County,2000.0,435303,42029,PA,both
44641,Pennsylvania,Chester County,2001.0,441024,42029,PA,both
44642,Pennsylvania,Chester County,2002.0,447842,42029,PA,both
44643,Pennsylvania,Chester County,2003.0,455111,42029,PA,both
44644,Pennsylvania,Chester County,2004.0,462902,42029,PA,both
44645,Pennsylvania,Chester County,2005.0,470506,42029,PA,both
44646,Pennsylvania,Chester County,2006.0,479137,42029,PA,both
44647,Pennsylvania,Chester County,2007.0,486156,42029,PA,both
44648,Pennsylvania,Chester County,2008.0,491473,42029,PA,both
44649,Pennsylvania,Chester County,2009.0,496291,42029,PA,both
44650,Pennsylvania,Chester County,2010.0,499925,42029,PA,both
44651,Pennsylvania,Chester County,2011.0,503462,42029,PA,both
44652,Pennsylvania,Chester County,2012.0,506089,42029,PA,both
44653,Pennsylvania,Chester County,2013.0,509105,42029,PA,both
44654,Pennsylvania,Chester County,2014.0,512770,42029,PA,both
44655,Pennsylvania,Chester County,2015.0,515055,42029,PA,both
44656,Pennsylvania,Chester County,2016.0,516767,42029,PA,both
44657,Pennsylvania,Chester County,2017.0,518901,42029,PA,both
44658,Pennsylvania,Chester County,2018.0,522086,42029,PA,both
44659,Pennsylvania,Chester County,2019.0,524989,42029,PA,both
44660,Pennsylvania,Clarion County,2000.0,41735,42031,PA,both
44661,Pennsylvania,Clarion County,2001.0,41547,42031,PA,both
44662,Pennsylvania,Clarion County,2002.0,41220,42031,PA,both
44663,Pennsylvania,Clarion County,2003.0,41293,42031,PA,both
44664,Pennsylvania,Clarion County,2004.0,40509,42031,PA,both
44665,Pennsylvania,Clarion County,2005.0,40458,42031,PA,both
44666,Pennsylvania,Clarion County,2006.0,40615,42031,PA,both
44667,Pennsylvania,Clarion County,2007.0,40399,42031,PA,both
44668,Pennsylvania,Clarion County,2008.0,40355,42031,PA,both
44669,Pennsylvania,Clarion County,2009.0,40173,42031,PA,both
44670,Pennsylvania,Clarion County,2010.0,39923,42031,PA,both
44671,Pennsylvania,Clarion County,2011.0,39898,42031,PA,both
44672,Pennsylvania,Clarion County,2012.0,39461,42031,PA,both
44673,Pennsylvania,Clarion County,2013.0,39074,42031,PA,both
44674,Pennsylvania,Clarion County,2014.0,38911,42031,PA,both
44675,Pennsylvania,Clarion County,2015.0,38876,42031,PA,both
44676,Pennsylvania,Clarion County,2016.0,38590,42031,PA,both
44677,Pennsylvania,Clarion County,2017.0,38998,42031,PA,both
44678,Pennsylvania,Clarion County,2018.0,38672,42031,PA,both
44679,Pennsylvania,Clarion County,2019.0,38438,42031,PA,both
44680,Pennsylvania,Clearfield County,2000.0,83465,42033,PA,both
44681,Pennsylvania,Clearfield County,2001.0,82987,42033,PA,both
44682,Pennsylvania,Clearfield County,2002.0,82925,42033,PA,both
44683,Pennsylvania,Clearfield County,2003.0,82422,42033,PA,both
44684,Pennsylvania,Clearfield County,2004.0,82040,42033,PA,both
44685,Pennsylvania,Clearfield County,2005.0,81816,42033,PA,both
44686,Pennsylvania,Clearfield County,2006.0,82461,42033,PA,both
44687,Pennsylvania,Clearfield County,2007.0,82558,42033,PA,both
44688,Pennsylvania,Clearfield County,2008.0,82130,42033,PA,both
44689,Pennsylvania,Clearfield County,2009.0,81942,42033,PA,both
44690,Pennsylvania,Clearfield County,2010.0,81545,42033,PA,both
44691,Pennsylvania,Clearfield County,2011.0,81433,42033,PA,both
44692,Pennsylvania,Clearfield County,2012.0,81401,42033,PA,both
44693,Pennsylvania,Clearfield County,2013.0,81428,42033,PA,both
44694,Pennsylvania,Clearfield County,2014.0,81006,42033,PA,both
44695,Pennsylvania,Clearfield County,2015.0,80718,42033,PA,both
44696,Pennsylvania,Clearfield County,2016.0,80196,42033,PA,both
44697,Pennsylvania,Clearfield County,2017.0,79799,42033,PA,both
44698,Pennsylvania,Clearfield County,2018.0,79572,42033,PA,both
44699,Pennsylvania,Clearfield County,2019.0,79255,42033,PA,both
44700,Pennsylvania,Clinton County,2000.0,37926,42035,PA,both
44701,Pennsylvania,Clinton County,2001.0,37945,42035,PA,both
44702,Pennsylvania,Clinton County,2002.0,38007,42035,PA,both
44703,Pennsylvania,Clinton County,2003.0,38143,42035,PA,both
44704,Pennsylvania,Clinton County,2004.0,38227,42035,PA,both
44705,Pennsylvania,Clinton County,2005.0,38418,42035,PA,both
44706,Pennsylvania,Clinton County,2006.0,38730,42035,PA,both
44707,Pennsylvania,Clinton County,2007.0,38859,42035,PA,both
44708,Pennsylvania,Clinton County,2008.0,38955,42035,PA,both
44709,Pennsylvania,Clinton County,2009.0,39074,42035,PA,both
44710,Pennsylvania,Clinton County,2010.0,39263,42035,PA,both
44711,Pennsylvania,Clinton County,2011.0,39511,42035,PA,both
44712,Pennsylvania,Clinton County,2012.0,39734,42035,PA,both
44713,Pennsylvania,Clinton County,2013.0,39831,42035,PA,both
44714,Pennsylvania,Clinton County,2014.0,39486,42035,PA,both
44715,Pennsylvania,Clinton County,2015.0,39400,42035,PA,both
44716,Pennsylvania,Clinton County,2016.0,39017,42035,PA,both
44717,Pennsylvania,Clinton County,2017.0,38830,42035,PA,both
44718,Pennsylvania,Clinton County,2018.0,38696,42035,PA,both
44719,Pennsylvania,Clinton County,2019.0,38632,42035,PA,both
44720,Pennsylvania,Columbia County,2000.0,63936,42037,PA,both
44721,Pennsylvania,Columbia County,2001.0,64298,42037,PA,both
44722,Pennsylvania,Columbia County,2002.0,64601,42037,PA,both
44723,Pennsylvania,Columbia County,2003.0,65001,42037,PA,both
44724,Pennsylvania,Columbia County,2004.0,65337,42037,PA,both
44725,Pennsylvania,Columbia County,2005.0,65535,42037,PA,both
44726,Pennsylvania,Columbia County,2006.0,65882,42037,PA,both
44727,Pennsylvania,Columbia County,2007.0,66196,42037,PA,both
44728,Pennsylvania,Columbia County,2008.0,66645,42037,PA,both
44729,Pennsylvania,Columbia County,2009.0,67220,42037,PA,both
44730,Pennsylvania,Columbia County,2010.0,67356,42037,PA,both
44731,Pennsylvania,Columbia County,2011.0,67082,42037,PA,both
44732,Pennsylvania,Columbia County,2012.0,67039,42037,PA,both
44733,Pennsylvania,Columbia County,2013.0,67193,42037,PA,both
44734,Pennsylvania,Columbia County,2014.0,67119,42037,PA,both
44735,Pennsylvania,Columbia County,2015.0,66681,42037,PA,both
44736,Pennsylvania,Columbia County,2016.0,66133,42037,PA,both
44737,Pennsylvania,Columbia County,2017.0,65581,42037,PA,both
44738,Pennsylvania,Columbia County,2018.0,65215,42037,PA,both
44739,Pennsylvania,Columbia County,2019.0,64964,42037,PA,both
44740,Pennsylvania,Crawford County,2000.0,90306,42039,PA,both
44741,Pennsylvania,Crawford County,2001.0,90105,42039,PA,both
44742,Pennsylvania,Crawford County,2002.0,90031,42039,PA,both
44743,Pennsylvania,Crawford County,2003.0,89846,42039,PA,both
44744,Pennsylvania,Crawford County,2004.0,89682,42039,PA,both
44745,Pennsylvania,Crawford County,2005.0,89452,42039,PA,both
44746,Pennsylvania,Crawford County,2006.0,89496,42039,PA,both
44747,Pennsylvania,Crawford County,2007.0,89544,42039,PA,both
44748,Pennsylvania,Crawford County,2008.0,89023,42039,PA,both
44749,Pennsylvania,Crawford County,2009.0,89044,42039,PA,both
44750,Pennsylvania,Crawford County,2010.0,88614,42039,PA,both
44751,Pennsylvania,Crawford County,2011.0,88167,42039,PA,both
44752,Pennsylvania,Crawford County,2012.0,87730,42039,PA,both
44753,Pennsylvania,Crawford County,2013.0,87508,42039,PA,both
44754,Pennsylvania,Crawford County,2014.0,87154,42039,PA,both
44755,Pennsylvania,Crawford County,2015.0,86510,42039,PA,both
44756,Pennsylvania,Crawford County,2016.0,86306,42039,PA,both
44757,Pennsylvania,Crawford County,2017.0,85772,42039,PA,both
44758,Pennsylvania,Crawford County,2018.0,85110,42039,PA,both
44759,Pennsylvania,Crawford County,2019.0,84629,42039,PA,both
44760,Pennsylvania,Cumberland County,2000.0,213906,42041,PA,both
44761,Pennsylvania,Cumberland County,2001.0,215087,42041,PA,both
44762,Pennsylvania,Cumberland County,2002.0,217318,42041,PA,both
44763,Pennsylvania,Cumberland County,2003.0,219351,42041,PA,both
44764,Pennsylvania,Cumberland County,2004.0,221225,42041,PA,both
44765,Pennsylvania,Cumberland County,2005.0,223361,42041,PA,both
44766,Pennsylvania,Cumberland County,2006.0,226835,42041,PA,both
44767,Pennsylvania,Cumberland County,2007.0,228718,42041,PA,both
44768,Pennsylvania,Cumberland County,2008.0,231357,42041,PA,both
44769,Pennsylvania,Cumberland County,2009.0,233910,42041,PA,both
44770,Pennsylvania,Cumberland County,2010.0,235886,42041,PA,both
44771,Pennsylvania,Cumberland County,2011.0,237107,42041,PA,both
44772,Pennsylvania,Cumberland County,2012.0,239244,42041,PA,both
44773,Pennsylvania,Cumberland County,2013.0,241059,42041,PA,both
44774,Pennsylvania,Cumberland County,2014.0,243280,42041,PA,both
44775,Pennsylvania,Cumberland County,2015.0,245744,42041,PA,both
44776,Pennsylvania,Cumberland County,2016.0,247369,42041,PA,both
44777,Pennsylvania,Cumberland County,2017.0,249024,42041,PA,both
44778,Pennsylvania,Cumberland County,2018.0,251131,42041,PA,both
44779,Pennsylvania,Cumberland County,2019.0,253370,42041,PA,both
44780,Pennsylvania,Dauphin County,2000.0,251911,42043,PA,both
44781,Pennsylvania,Dauphin County,2001.0,252500,42043,PA,both
44782,Pennsylvania,Dauphin County,2002.0,254339,42043,PA,both
44783,Pennsylvania,Dauphin County,2003.0,255585,42043,PA,both
44784,Pennsylvania,Dauphin County,2004.0,256194,42043,PA,both
44785,Pennsylvania,Dauphin County,2005.0,257673,42043,PA,both
44786,Pennsylvania,Dauphin County,2006.0,260312,42043,PA,both
44787,Pennsylvania,Dauphin County,2007.0,263096,42043,PA,both
44788,Pennsylvania,Dauphin County,2008.0,265395,42043,PA,both
44789,Pennsylvania,Dauphin County,2009.0,267090,42043,PA,both
44790,Pennsylvania,Dauphin County,2010.0,268281,42043,PA,both
44791,Pennsylvania,Dauphin County,2011.0,269249,42043,PA,both
44792,Pennsylvania,Dauphin County,2012.0,270005,42043,PA,both
44793,Pennsylvania,Dauphin County,2013.0,271431,42043,PA,both
44794,Pennsylvania,Dauphin County,2014.0,272223,42043,PA,both
44795,Pennsylvania,Dauphin County,2015.0,273085,42043,PA,both
44796,Pennsylvania,Dauphin County,2016.0,274196,42043,PA,both
44797,Pennsylvania,Dauphin County,2017.0,275714,42043,PA,both
44798,Pennsylvania,Dauphin County,2018.0,276864,42043,PA,both
44799,Pennsylvania,Dauphin County,2019.0,278299,42043,PA,both
44800,Pennsylvania,Delaware County,2000.0,551536,42045,PA,both
44801,Pennsylvania,Delaware County,2001.0,552041,42045,PA,both
44802,Pennsylvania,Delaware County,2002.0,551929,42045,PA,both
44803,Pennsylvania,Delaware County,2003.0,552111,42045,PA,both
44804,Pennsylvania,Delaware County,2004.0,551508,42045,PA,both
44805,Pennsylvania,Delaware County,2005.0,552153,42045,PA,both
44806,Pennsylvania,Delaware County,2006.0,553806,42045,PA,both
44807,Pennsylvania,Delaware County,2007.0,554916,42045,PA,both
44808,Pennsylvania,Delaware County,2008.0,556246,42045,PA,both
44809,Pennsylvania,Delaware County,2009.0,558094,42045,PA,both
44810,Pennsylvania,Delaware County,2010.0,558981,42045,PA,both
44811,Pennsylvania,Delaware County,2011.0,559275,42045,PA,both
44812,Pennsylvania,Delaware County,2012.0,560761,42045,PA,both
44813,Pennsylvania,Delaware County,2013.0,561499,42045,PA,both
44814,Pennsylvania,Delaware County,2014.0,562696,42045,PA,both
44815,Pennsylvania,Delaware County,2015.0,563225,42045,PA,both
44816,Pennsylvania,Delaware County,2016.0,563708,42045,PA,both
44817,Pennsylvania,Delaware County,2017.0,563858,42045,PA,both
44818,Pennsylvania,Delaware County,2018.0,565231,42045,PA,both
44819,Pennsylvania,Delaware County,2019.0,566747,42045,PA,both
44820,Pennsylvania,Elk County,2000.0,35033,42047,PA,both
44821,Pennsylvania,Elk County,2001.0,34778,42047,PA,both
44822,Pennsylvania,Elk County,2002.0,34413,42047,PA,both
44823,Pennsylvania,Elk County,2003.0,34144,42047,PA,both
44824,Pennsylvania,Elk County,2004.0,33835,42047,PA,both
44825,Pennsylvania,Elk County,2005.0,33385,42047,PA,both
44826,Pennsylvania,Elk County,2006.0,33006,42047,PA,both
44827,Pennsylvania,Elk County,2007.0,32833,42047,PA,both
44828,Pennsylvania,Elk County,2008.0,32504,42047,PA,both
44829,Pennsylvania,Elk County,2009.0,32208,42047,PA,both
44830,Pennsylvania,Elk County,2010.0,31861,42047,PA,both
44831,Pennsylvania,Elk County,2011.0,31799,42047,PA,both
44832,Pennsylvania,Elk County,2012.0,31618,42047,PA,both
44833,Pennsylvania,Elk County,2013.0,31461,42047,PA,both
44834,Pennsylvania,Elk County,2014.0,31187,42047,PA,both
44835,Pennsylvania,Elk County,2015.0,30897,42047,PA,both
44836,Pennsylvania,Elk County,2016.0,30512,42047,PA,both
44837,Pennsylvania,Elk County,2017.0,30271,42047,PA,both
44838,Pennsylvania,Elk County,2018.0,30110,42047,PA,both
44839,Pennsylvania,Elk County,2019.0,29910,42047,PA,both
44840,Pennsylvania,Erie County,2000.0,280803,42049,PA,both
44841,Pennsylvania,Erie County,2001.0,280647,42049,PA,both
44842,Pennsylvania,Erie County,2002.0,280379,42049,PA,both
44843,Pennsylvania,Erie County,2003.0,280153,42049,PA,both
44844,Pennsylvania,Erie County,2004.0,277864,42049,PA,both
44845,Pennsylvania,Erie County,2005.0,277211,42049,PA,both
44846,Pennsylvania,Erie County,2006.0,278389,42049,PA,both
44847,Pennsylvania,Erie County,2007.0,278573,42049,PA,both
44848,Pennsylvania,Erie County,2008.0,278686,42049,PA,both
44849,Pennsylvania,Erie County,2009.0,279838,42049,PA,both
44850,Pennsylvania,Erie County,2010.0,280799,42049,PA,both
44851,Pennsylvania,Erie County,2011.0,281327,42049,PA,both
44852,Pennsylvania,Erie County,2012.0,281532,42049,PA,both
44853,Pennsylvania,Erie County,2013.0,280717,42049,PA,both
44854,Pennsylvania,Erie County,2014.0,279423,42049,PA,both
44855,Pennsylvania,Erie County,2015.0,278174,42049,PA,both
